customer_id,customer_name,email,city,state,created_date,load_type,source_file_name,batch_id,load_timestamp
CUST004906,Aarav Naidu,aarav.naidu4906@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004907,Anika Chopra,anika.chopra4907@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004908,Aditya Gupta,aditya.gupta4908@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004909,Meera Menon,meera.menon4909@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004910,Reyansh Rao,reyansh.rao4910@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004911,Vivaan Jain,vivaan.jain4911@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004912,Sai Mishra,sai.mishra4912@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004913,Myra Gupta,myra.gupta4913@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004914,Ishaan Iyer,ishaan.iyer4914@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004915,Anika Das,anika.das4915@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004916,Ananya Sharma,ananya.sharma4916@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004917,Arjun Verma,arjun.verma4917@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004918,Riya Bose,riya.bose4918@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004919,Meera Sharma,meera.sharma4919@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004920,Ayaan Jain,ayaan.jain4920@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004921,Meera Gupta,meera.gupta4921@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004922,Reyansh Iyer,reyansh.iyer4922@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004923,Ira Yadav,ira.yadav4923@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004924,Ira Mishra,ira.mishra4924@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004925,Krishna Pillai,krishna.pillai4925@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004926,Reyansh Kumar,reyansh.kumar4926@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004927,Aadhya Jain,aadhya.jain4927@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004928,Ayaan Bose,ayaan.bose4928@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004929,Diya Gupta,diya.gupta4929@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004930,Aadhya Nair,aadhya.nair4930@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004931,Aditya Chopra,aditya.chopra4931@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004932,Ananya Sharma,ananya.sharma4932@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004933,Sai Das,sai.das4933@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004934,Vihaan Chopra,vihaan.chopra4934@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004935,Krishna Patel,krishna.patel4935@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004936,Aarav Naidu,aarav.naidu4936@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004937,Arjun Mishra,arjun.mishra4937@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004938,Reyansh Mishra,reyansh.mishra4938@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004939,Aditya Naidu,aditya.naidu4939@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004940,Ishaan Chopra,ishaan.chopra4940@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004941,Ishaan Naidu,ishaan.naidu4941@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004942,Saanvi Gupta,saanvi.gupta4942@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004943,Saanvi Naidu,saanvi.naidu4943@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004944,Anika Menon,anika.menon4944@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004945,Diya Patel,diya.patel4945@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004946,Aarav Sharma,aarav.sharma4946@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004947,Arjun Patel,arjun.patel4947@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004948,Ananya Rao,ananya.rao4948@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004949,Aadhya Mishra,aadhya.mishra4949@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004950,Kiara Verma,kiara.verma4950@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004951,Anika Iyer,anika.iyer4951@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004952,Diya Mishra,diya.mishra4952@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004953,Vivaan Reddy,vivaan.reddy4953@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004954,Saanvi Patel,saanvi.patel4954@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004955,Vivaan Patel,vivaan.patel4955@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004956,Meera Verma,meera.verma4956@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004957,Meera Chopra,meera.chopra4957@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004958,Aditya Patel,aditya.patel4958@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004959,Myra Patel,myra.patel4959@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004960,Meera Khan,meera.khan4960@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004961,Kiara Yadav,kiara.yadav4961@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004962,Krishna Reddy,krishna.reddy4962@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004963,Ayaan Yadav,ayaan.yadav4963@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004964,Kiara Gupta,kiara.gupta4964@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004965,Ishaan Gupta,ishaan.gupta4965@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004966,Kiara Rao,kiara.rao4966@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004967,Ayaan Jain,ayaan.jain4967@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004968,Arjun Mishra,arjun.mishra4968@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004969,Aadhya Nair,aadhya.nair4969@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004970,Saanvi Bose,saanvi.bose4970@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004971,Diya Reddy,diya.reddy4971@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004972,Vihaan Verma,vihaan.verma4972@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004973,Vivaan Reddy,vivaan.reddy4973@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004974,Reyansh Sharma,reyansh.sharma4974@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004975,Meera Iyer,meera.iyer4975@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004976,Meera Reddy,meera.reddy4976@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004977,Krishna Nair,krishna.nair4977@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004978,Anika Patel,anika.patel4978@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004979,Aadhya Patel,aadhya.patel4979@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004980,Ira Kumar,ira.kumar4980@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004981,Reyansh Kumar,reyansh.kumar4981@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004982,Ishaan Jain,ishaan.jain4982@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004983,Vihaan Kumar,vihaan.kumar4983@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004984,Diya Patel,diya.patel4984@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004985,Anika Gupta,anika.gupta4985@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004986,Vihaan Mishra,vihaan.mishra4986@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004987,Aditya Kumar,aditya.kumar4987@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004988,Ishaan Nair,ishaan.nair4988@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004989,Vivaan Sharma,vivaan.sharma4989@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004990,Vivaan Naidu,vivaan.naidu4990@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004991,Reyansh Kumar,reyansh.kumar4991@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004992,Aarav Nair,aarav.nair4992@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004993,Aadhya Patel,aadhya.patel4993@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004994,Ananya Pillai,ananya.pillai4994@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004995,Arjun Kumar,arjun.kumar4995@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004996,Arjun Iyer,arjun.iyer4996@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004997,Aadhya Reddy,aadhya.reddy4997@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004998,Riya Das,riya.das4998@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST004999,Myra Reddy,myra.reddy4999@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005000,Myra Shetty,myra.shetty5000@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005001,Ishaan Patel,ishaan.patel5001@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005002,Reyansh Kumar,reyansh.kumar5002@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005003,Vivaan Pillai,vivaan.pillai5003@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005004,Anika Chopra,anika.chopra5004@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005005,Kiara Jain,kiara.jain5005@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005006,Vivaan Shetty,vivaan.shetty5006@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005007,Vihaan Rao,vihaan.rao5007@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005008,Ananya Iyer,ananya.iyer5008@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005009,Aditya Kumar,aditya.kumar5009@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005010,Anika Iyer,anika.iyer5010@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005011,Aarav Shetty,aarav.shetty5011@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005012,Arjun Bose,arjun.bose5012@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005013,Vihaan Reddy,vihaan.reddy5013@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005014,Ishaan Rao,ishaan.rao5014@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005015,Saanvi Rao,saanvi.rao5015@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005016,Meera Yadav,meera.yadav5016@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005017,Diya Gupta,diya.gupta5017@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005018,Saanvi Shetty,saanvi.shetty5018@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005019,Aarav Pillai,aarav.pillai5019@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005020,Aadhya Bose,aadhya.bose5020@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005021,Meera Menon,meera.menon5021@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005022,Diya Iyer,diya.iyer5022@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005023,Krishna Das,krishna.das5023@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005024,Arjun Kumar,arjun.kumar5024@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005025,Saanvi Shetty,saanvi.shetty5025@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005026,Ayaan Kumar,ayaan.kumar5026@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005027,Saanvi Chopra,saanvi.chopra5027@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005028,Riya Reddy,riya.reddy5028@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005029,Ishaan Rao,ishaan.rao5029@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST005030,Ananya Mishra,ananya.mishra5030@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
